id	gender
a11342031	NA
a11286180	male
a11518182	NA
a11232225	male
a11232201	NA
a12379700	male
a12023267	male
a11142091	male
a12018442	male
a11450265	NA
a11353429	NA
a11893813	NA
a1123488x	male
a11501972	NA
a12385505	female
a11291898	male
a11144713	male
a12297859	female
a11503932	NA
a12023243	NA
a11984119	NA
a11982378	NA
a11288383	NA
a11139043	male
a11883637	NA
a12021167	NA
a11507433	NA
a1218486x	male
a11979471	male
a11232249	male
a12552203	female
a12025665	male
a12295176	male
a11897090	NA
a12672075	male
a1202093x	NA
a11882852	female
a11505692	NA
a1113589x	male
a11227382	NA
a12232257	male
a12304979	male
a11290547	NA
a11982597	male
a12549344	male
a11138944	female
a12319594	male
a11513226	male
a11341294	NA
a11224514	NA
a11883613	NA
a12320110	male
a12555095	NA
a12374891	male
a11284249	female
a11503075	NA
a11138920	female
a12549149	NA
a12301553	male
a12186077	male
a11887485	male
a12553207	female
a12182205	male
a12382899	female
a11978296	NA
a11290523	male
a11233667	NA
a12327608	male
a1232551x	male
a12185954	male
a11506696	NA
a1113687x	male
a12549101	male
a12379748	male
a11888489	male
a12674357	NA
a11983577	NA
a12382565	female
a12554777	NA
a12382875	male
a12384859	male
a12321138	NA
a12384501	male
a12325843	NA
a12304293	NA
a11289363	male
a12671290	male
a12672051	male
a12382541	male
a12103044	NA
a1237698x	male
a12325867	NA
a12380696	male
a12181225	male
a11979495	NA
a11341270	NA
a11142996	male
a12672956	female
a12105028	NA
a11884836	male
a1254629x	female
a12105004	NA
a11893837	NA
a12383788	male
a11339871	male
a12321114	NA
a12296156	female
a12305935	male
a12185978	male
a12017243	NA
a11288930	female
a12021143	male
a11289387	male
a12024028	NA
a12103901	male
a11139067	female
a12378744	female
a12669192	male
a12378483	male
a12305911	male
a12019422	male
a12326628	male
a12300597	male
a11888441	NA
a1128688x	male
a12185097	female
a12551223	NA
a12100195	NA
a12553402	male
a1237913x	female
a11143952	male
a11888465	NA
a12321928	male
a12382851	NA
a12024004	NA
a12378720	female
a11284225	male
a11515119	NA
a1266747x	NA
a12295152	male
a11882633	male
a1267400x	female
a12381561	male
a12384549	male
a12304955	NA
a12180221	female
a12306058	male
a12181201	female
a11143071	NA
a12102374	male
a11981593	NA
a11506672	NA
a12393307	female
a1150416x	NA
a11339895	male
a12673031	male
a12552008	NA
a11508346	male
a12104024	male
a1198577x	female
a11882657	male
a11143095	female
a1230024x	female
a12102398	NA
a11442980	NA
a11345433	NA
a12187719	male
a12549782	male
a11353405	NA
a1188230x	NA
a11512441	NA
a11138968	male
a12378768	NA
a12099144	NA
a12384525	NA
a12180245	female
a11510286	NA
a11142972	NA
a12384811	male
a12320134	female
a12320158	male
a12186910	male
a11515338	NA
a12017267	NA
a11443108	male
a12103949	NA
a12384835	NA
a11289958	NA
a12296351	female
a11251311	NA
a11289910	male
a1218388x	female
a11508565	NA
a12380672	NA
a11141992	NA
a12303975	NA
a12181249	female
a12102350	male
a12023000	female
a11223364	male
a12383740	female
a11231269	male
a11988605	NA
a12672099	male
a12381585	male
a11886481	male
a11889664	NA
a11139729	male
a12549125	male
a12324620	male
a12551247	NA
a12020163	NA
a12553426	male
a11234209	male
a12096866	male
a12302090	male
a11513202	male
a11230113	NA
a12674333	male
a12303999	male
a11893394	NA
a11138701	NA
a12325600	NA
a12296375	male
a11981374	NA
a12376309	NA
a12104048	NA
a12022342	NA
a11988629	NA
a11504493	NA
a11143290	NA
a11350246	NA
a12547189	male
a11352449	male
a11893370	female
a12379487	male
a12306010	NA
a12025203	male
a1122597x	female
a12294858	female
a11288978	male
a12547165	female
a12099168	NA
a11144518	NA
a11889883	male
a11512465	NA
a12672932	male
a11514449	NA
a11348306	male
a12016573	NA
a12330413	NA
a12020187	NA
a12553992	male
a12103925	NA
a12554996	NA
a12384616	male
a11510262	NA
a12383764	male
a11138749	male
a11342298	NA
a12668850	female
a12023929	NA
a11895111	male
a11230332	NA
a1237815x	female
a11981350	female
a12673055	male
a1218780x	female
a11134653	male
a11514401	NA
a11233229	NA
a12023048	male
a11229780	male
a12671976	female
a12378173	female
a11892614	NA
a12382784	male
a12379463	male
a12189017	female
a12551028	male
a11134677	male
a11507652	NA
a12548121	male
a11980370	NA
a12105247	female
a12104000	NA
a11976792	female
a12376760	NA
a12097822	male
a11344477	NA
a11281480	male
a11895135	NA
a12380581	male
a12551004	male
a12547141	male
a12327827	male
a11141426	male
a1188955x	male
a1128903x	NA
a12326604	male
a12018223	female
a11445592	male
a11352425	NA
a12227845	NA
a12416502	male
a11915699	NA
a11383586	male
a11204321	male
a12691094	NA
a12491585	male
a12143911	NA
a11566917	NA
a12692931	female
a12143935	NA
a12010704	NA
a12456251	NA
a12081371	NA
a12634244	male
a12461635	female
a12357996	NA
a12362529	male
a11923428	NA
a11199441	NA
a12632922	male
a12142050	NA
a11944559	NA
a12687078	male
a12636484	male
a12053119	NA
a11787296	NA
a12441405	male
a12461659	female
a11776845	female
a11916631	NA
a12077367	NA
a12637488	male
a1263962x	female
a12414918	male
a12636460	male
a12142074	NA
a12060070	NA
a11199246	NA
a12359294	NA
a12236573	male
a11923404	NA
a12356207	male
a12692979	male
a12456275	male
a12500161	male
a12236597	male
a12083136	female
a11416464	female
a12636770	male
a12637464	male
a12490763	male
a11944717	NA
a12415303	male
a12143959	NA
a12238752	male
a12081395	NA
a12464909	female
a11378773	male
a12361124	male
a12239951	male
a12632636	male
a12358952	male
a12416307	male
a12005034	NA
a11916655	male
a12492073	female
a1205818x	NA
a11208508	male
a12143078	female
a12078104	female
a11949569	NA
a11197900	NA
a12633240	male
a11948589	NA
a12642034	NA
a12359270	NA
a12440000	male
a12239975	male
a11561877	NA
a11925930	NA
a11567685	NA
a12492413	male
a12237796	male
a11560873	NA
a12494252	male
a12459525	male
a12003955	NA
a11199222	NA
a12489992	male
a12494033	male
a12239732	female
a11946362	male
a12633264	female
a12004959	NA
a11422397	NA
a1263539x	male
a12241702	NA
a12434450	NA
a1142400x	NA
a11922898	NA
a11574689	male
a12355616	male
a12007699	NA
a11946386	male
a11778295	male
a11940682	NA
a11783667	NA
a11418667	male
a11203122	NA
a12492097	female
a11415460	NA
a12050465	male
a12144253	female
a11412070	female
a12489335	female
a12432271	male
a12141756	NA
a12637440	male
a12490787	male
a12243905	male
a12454734	male
a12353413	male
a11921444	NA
a11197948	NA
a1249382x	male
a12050489	male
a12003979	NA
a11388547	male
a12054665	female
a11574641	NA
a12417725	NA
a11779251	male
a12357091	male
a12639205	female
a12435430	male
a11943713	NA
a11574665	NA
a12056406	NA
a11197067	female
a12497411	NA
a12433275	female
a12411292	male
a12078128	NA
a12693030	NA
a1213529x	male
a11941558	NA
a11925954	NA
a12458545	male
a12433299	male
a11203146	male
a12636289	male
a12458521	male
a12080391	NA
a12061098	NA
a11784623	male
a12633288	male
a11787491	female
a11950547	female
a12412910	NA
a12238776	female
a12498555	male
a12136803	male
a11561191	NA
a12358095	male
a12060999	NA
a11379996	male
a12461611	female
a12079327	female
a12053557	male
a11792887	NA
a12244028	male
a12140533	NA
a12243929	male
a12005058	NA
a12635224	male
a12498531	male
a12141732	male
a12638468	male
a11947780	female
a11788471	NA
a12077148	female
a12004935	NA
a12632417	male
a12642939	female
a1249043x	female
a12246050	male
a12412272	male
a12244004	male
a12139981	NA
a12493417	NA
a12448072	male
a12414037	male
a11572681	NA
a12412934	female
a12492954	male
a11950523	NA
a12687911	male
a12635248	NA
a12458569	male
a12077124	NA
a12357972	NA
a12435478	female
a12413938	male
a12004911	male
a1156054x	NA
a12642915	NA
a12236457	male
a11920269	NA
a11562857	NA
a11918081	NA
a11925097	male
a12491433	female
a12492978	male
a1236308x	female
a12457279	male
a12077100	female
a12639977	NA
a11567880	male
a11381036	NA
a12689038	female
a12693054	male
a12240461	female
a12007651	NA
a11942319	NA
a12441223	male
a12358071	male
a11939540	male
a11205325	male
a11201472	male
a11205301	female
a12499316	male
a12081590	NA
a11569207	NA
a12002951	NA
a11939564	male
a12408785	male
a1223610x	male
a11914452	NA
a1137746x	male
a12489487	male
a12435454	male
a12412296	female
a11916679	female
a12642010	NA
a12496790	male
a12142098	female
a12075140	NA
a12142955	female
a12498439	male
a12433251	male
a12240485	male
a12013201	NA
a11568860	NA
a11379972	NA
a11922424	NA
a11384785	male
a12494057	male
a12049712	female
a12642782	female
a12055517	NA
a12636241	female
a12415327	male
a1194495x	NA
a11796017	NA
a12440024	male
a12050222	NA
a11782687	NA
a11566243	NA
a1249012x	male
a12494276	male
a1178233x	NA
a11420637	NA
a12011903	NA
a11571482	female
a11424114	female
a11379091	male
a12413914	male
a11939588	NA
a12636794	male
a12442227	NA
a12639229	male
a11576601	male
a12459501	NA
a1205849x	NA
a12432295	male
a11948565	male
a11795918	NA
a12638444	male
a12455490	female
a11377793	male
a1269647x	male
a1241184x	NA
a12353437	male
a11572267	male
a12441247	male
a12140776	NA
a12641017	female
a12013249	NA
a12011022	NA
a11783862	NA
a12362190	male
a12497575	female
a1235210x	male
a12500355	NA
a11207528	male
a12143054	NA
a12077343	NA
a11948541	male
a12637750	female
a12437414	NA
a12079108	male
a12011927	NA
a12642563	female
a12639096	NA
a11949521	NA
a1177390x	NA
a12060975	NA
a12354636	male
a12492723	male
a12691975	female
a12408761	male
a12061050	NA
a12693716	male
a12635200	male
a11208703	NA
a11949545	NA
a12143030	NA
a12011046	NA
a12457036	male
a12434140	male
a11917611	NA
a11920245	NA
a12500331	NA
a12460631	female
a12434164	male
a1178135x	NA
a12687959	male
a12642691	male
a12138186	NA
a12049736	NA
a11938808	NA
a12413276	male
a12051159	NA
a12495232	female
a12456299	female
a1243209x	male
a12417191	female
a12355835	male
a12004297	NA
a11917659	NA
a11789566	female
a11390554	NA
a11198242	male
a12241726	male
a12144277	female
a12497599	NA
a12460655	male
a11424138	male
a12691999	male
a12460679	NA
a12694071	NA
a12354612	male
a12053685	NA
a12493363	female
a12358770	male
a12082594	NA
a12140752	male
a12246098	male
a12490477	female
a12438418	male
a11948784	NA
a12637269	female
a12055402	male
a12002975	male
a12692098	male
a12061074	NA
a11917635	NA
a12246074	male
a11420613	female
a11380032	NA
a12640050	male
a12689014	male
a12632703	female
a12436434	female
a12084530	NA
a12491974	female
a11949740	NA
a11920907	female
a12002094	male
a11948760	NA
a12640074	male
a12492747	male
a12241222	male
a12053661	NA
a11784647	male
a11574008	male
a12134314	male
a1207407x	male
a1141537x	NA
a11391510	NA
a12687935	male
a12638420	male
a11576649	NA
a12459306	male
a12457231	female
a11920221	NA
a1179253x	NA
a12490453	male
a12461416	NA
a12496108	NA
a12084578	male
a12008655	NA
a11418886	NA
a12642587	male
a12237218	NA
a1214373x	NA
a11568203	NA
a11388390	NA
a11941339	NA
a11390578	male
a11784866	male
a12445290	male
a12491998	male
a12008631	NA
a12640037	male
a12013225	male
a11560307	NA
a11380056	NA
a1141635x	male
a11197924	male
a12246931	male
a11416488	NA
a12697783	male
a12493387	female
a12434188	female
a11776407	NA
a1138928x	NA
a12691951	male
a1264223x	male
a11939321	female
a11575645	male
a11385741	male
a12242226	male
a11196920	NA
a12695919	male
a12061712	male
a11939369	female
a11418862	NA
a11380913	NA
a12003098	NA
a11196944	NA
a12436458	male
a12696584	male
a1249303x	NA
a11782882	NA
a1235840x	male
a12358514	female
a1205916x	NA
a12641935	male
a12458302	male
a1194867x	NA
a1246546x	female
a12242202	male
a11941315	female
a12241246	female
a1194769x	NA
a12694010	male
a12007675	female
a12636228	male
a11420935	male
a12358538	female
a11569840	NA
a12493508	NA
a11471803	male
a12583650	male
a12581124	female
a12244223	female
a11253617	male
a12585877	male
a12554091	male
a12514846	male
a1113530x	male
a12613113	male
a1251231x	male
a12270349	male
a12217827	female
a11830773	NA
a11416907	NA
a1231819x	female
a12213445	male
a12023024	NA
a11591535	NA
a12640918	male
a11516756	female
a12498336	male
a12078785	female
a12023905	male
a11164980	male
a1258650x	female
a12411978	male
a12084554	male
a12548169	male
a11830797	NA
a11466650	NA
a12521607	female
a12296399	male
a11135657	male
a12620804	male
a12269360	male
a12213664	male
a11511266	NA
a11261304	NA
a12500550	female
a12326847	male
a11576625	male
a12490696	male
a12581100	NA
a11473149	NA
a12076144	female
a12018247	NA
a11829643	NA
a11171741	male
a11390530	NA
a12411954	NA
a11141402	male
a12639424	male
a12615687	NA
a12519364	female
a11140008	female
a12519388	male
a12500574	male
a12021386	NA
a12411097	male
a12269384	NA
a12213421	male
a12021714	NA
a11505497	male
a11468853	NA
a11565482	NA
a12519340	male
a12411073	male
a12324644	female
a12181006	male
a12018740	NA
a11503294	NA
a11171789	male
a11139705	male
a12633616	female
a1222246x	female
a11500992	male
a12637245	male
a11167907	male
a12620828	male
a11991082	NA
a11388705	male
a12583674	female
a12640013	male
a12578150	male
a12639448	male
a12610811	female
a12515188	male
a12307968	male
a12296132	male
a11166022	NA
a11138725	male
a12261373	NA
a12213640	male
a11501091	NA
a11473125	NA
a12584654	NA
a12180269	male
a12409832	male
a12270325	male
a12213469	female
a12322118	male
a12019987	male
a12022366	NA
a12186053	NA
a11419751	male
a11379315	NA
a11257489	female
a12548145	male
a12188013	male
a11383343	NA
a11256680	male
a12187057	female
a11165984	male
a12639400	female
a12247030	male
a12638663	female
a11517864	NA
a12581148	female
a12520536	female
a12262377	male
a1208170x	NA
a12213688	female
a12080172	male
a12489578	female
a11419775	NA
a11135633	NA
a11469171	male
a11442190	male
a12613137	female
a12585853	female
a12246955	female
a11385108	NA
a1229939x	male
a11517840	female
a11165960	male
a12515140	male
a12322684	female
a11140446	male
a1231917x	NA
a1199535x	male
a12302971	female
a12080196	NA
a11463491	NA
a11252637	male
a12240242	male
a12023577	NA
a11477507	NA
a1201963x	NA
a12578836	NA
a1182198x	male
a11140422	male
a11175618	male
a12547360	male
a12545181	NA
a12185759	female
a12083550	male
a11517888	male
a12498312	male
a12326185	female
a12181444	male
a12076168	male
a11377598	female
a12409856	female
a11262503	female
a12638687	NA
a12514822	male
a12236676	male
a11822193	NA
a11465670	NA
a11381231	female
a12263576	female
a12242421	female
a11575669	male
a11416683	NA
a11173853	NA
a12618640	male
a12619668	NA
a12326161	male
a12079546	male
a11422816	NA
a12582694	female
a11138506	NA
a12419813	female
a12410998	female
a12183209	male
a1138301x	NA
a12325624	male
a12261397	female
a11467897	NA
a11136418	female
a12550139	female
a11472145	NA
a12634281	male
a12413252	male
a12242445	female
a1183819x	male
a11501510	male
a11251037	NA
a12619644	male
a12586171	female
a11569864	male
a11166927	male
a11569645	male
a11512660	male
a11381279	male
a11134410	male
a12083574	NA
a11567247	NA
a12190184	female
a12022937	male
a11834651	male
a11262527	male
a12639643	female
a12586195	female
a12301796	NA
a1201526x	male
a12216847	male
a12021362	female
a11470719	NA
a1117254x	NA
a12221594	female
a1138203x	male
a11134434	male
a12079522	NA
a12547384	male
a12412053	male
a11829771	female
a12549563	male
a1241380x	female
a11503518	NA
a12297355	female
a12188232	female
a12021052	NA
a11571925	NA
a12325648	male
a12024338	female
a11571068	NA
a12017553	NA
a11466698	NA
a12242469	male
a11828572	NA
a11134458	female
a12582670	male
a12324668	female
a1226104x	female
a11480403	NA
a12075188	NA
a11518820	NA
a11386745	NA
a11170785	male
a12550115	male
a12410950	male
a12326823	NA
a11837238	NA
a12184755	female
a12022913	NA
a11466674	NA
a12240266	female
a12641583	male
a12520512	female
a12295371	male
a12077781	NA
a11135438	NA
a12639667	female
a12587175	female
a12515164	female
a12544358	male
a11166903	male
a12620580	female
a12017577	NA
a11377574	male
a12266516	NA
a12246979	male
a12260022	male
a1251729x	female
a11514425	NA
a1263931x	female
a12516168	male
a12188256	male
a12019926	NA
a12297331	female
a11137617	male
a12243449	male
a12614117	male
a12236433	male
a12021581	NA
a12548340	NA
a12412077	NA
a12262134	male
a11478986	male
a12083598	male
a1251407x	male
a12184731	NA
a12022056	NA
a11835436	male
a12186739	NA
a12020291	male
a11171765	male
a12410093	male
a12295395	male
a12022585	NA
a11135414	male
a12015283	NA
a11384104	male
a1261337x	male
a12587199	male
a12185735	male
a11467496	NA
a12492504	NA
a12187033	NA
a12082132	NA
a11445452	male
a12497356	male
a12304098	male
a12023358	NA
a11834699	NA
a12637221	female
a12516144	male
a12415108	female
a12187914	NA
a11257246	male
a11167026	female
a12583108	male
a12305273	male
a11415046	NA
a11142406	male
a11467472	female
a1264125x	NA
a1263833x	male
a12180907	NA
a11571949	NA
a11420911	NA
a1251309x	NA
a11251013	female
a12076120	NA
a12021957	NA
a1201820x	NA
a11174638	female
a11566486	NA
a11474233	NA
a11140227	female
a12219125	male
a1264027x	male
a12190160	male
a11835655	NA
a12025793	NA
a11378335	male
a1126472x	male
a11167002	male
a1251827x	male
a12327141	female
a12245951	female
a11824815	NA
a12516120	male
a12323664	female
a1202160x	NA
a12323688	male
a11136637	NA
a12558266	male
a11463600	male
a1263637x	male
a12546380	female
a12078761	female
a11166046	NA
a12303094	female
a11822831	male
a1151677x	NA
a11257441	NA
a11386769	NA
a12323640	male
a12246293	male
a12018533	NA
a1225941x	NA
a11513421	NA
a12216823	female
a12023334	male
a11265176	male
a12497332	male
a11383367	male
a11140203	NA
a12544310	male
a12581690	female
a12551909	male
a12262158	male
a11378311	NA
a12327165	female
a12214668	male
a12080810	male
a11169990	male
a1251505x	male
a12214644	NA
a12019318	male
a12639862	male
a12519583	male
a12261154	male
a12489554	male
a12245094	male
a11822855	male
a11507366	female
a11136613	NA
a12639886	male
a12577832	NA
a12318838	NA
a12259743	male
a11572048	NA
a11174614	male
a12025732	male
a1201722x	NA
a11576406	NA
a1142347x	male
a12499559	male
a12221442	male
a11413281	male
a11381255	NA
a12580806	male
a12492528	NA
a12304050	NA
a12078566	NA
a11420054	female
a11377550	male
a12301772	NA
a12185711	male
a11474257	male
a12243991	male
a12184779	female
a11571901	NA
a11171984	male
a12638882	male
a1261239x	male
a12618664	NA
a11509612	NA
a1258258x	male
a12318814	NA
a12217979	female
a11382363	male
a12578812	NA
a12494707	male
a12024314	NA
a12587151	male
a12304074	male
a11260348	NA
a12078542	NA
a1202448x	male
a11823859	NA
a11513688	NA
a12635480	male
a1241850x	male
a12263552	female
a12637683	female
a11265152	NA
a12635261	NA
a11469213	male
a12544334	female
a12302995	NA
a12221570	male
a12326380	male
a12017334	male
a11264391	male
a12578617	NA
a12489530	female
a12409637	female
a11518868	male
a12410974	male
a1241928x	NA
a11141207	male
a12241465	NA
a12084359	NA
a11823835	NA
a11171960	male
a12241441	female
a11252613	NA
a12294172	female
a11830992	NA
a12546185	male
a1116587x	male
a12261130	male
a12219149	male
a11536536	NA
a11566462	NA
a1232923x	female
a1226829x	male
a12409613	male
a11574227	male
a12495372	female
a12236652	male
a11175837	female
a12548364	male
a11170761	male
a12515383	male
a12327189	female
a12296594	female
a11577629	NA
a12517380	male
a12417877	female
a11829862	male
a1114399x	female
a11420030	male
a12546847	male
a1251925x	female
a12328583	NA
a12261178	male
a12019811	female
a12189212	NA
a12022032	male
a11261547	NA
a11172654	male
a11838085	NA
a11263192	NA
a11137836	male
a12618160	female
a12303057	male
a11574203	NA
a12303951	NA
a12217955	male
a12579816	male
a12638924	NA
a1232825x	female
a12021076	NA
a12243425	female
a12187252	female
a11137812	male
a1255473x	female
a1150691x	male
a11141311	male
a12417853	NA
a12303914	NA
a12260265	male
a11445257	NA
a12216094	male
a11264172	NA
a12084335	male
a12587370	male
a1250046x	male
a11838061	NA
a12319818	NA
a12216070	male
a11479942	NA
a11135852	NA
a12619449	NA
a12221466	male
a11463648	NA
a12260289	male
a12516387	male
a11477982	male
a11172678	NA
a1254422x	female
a12189893	male
a12636642	male
a11834456	NA
a11264196	NA
a11166708	male
a12498993	male
a12076387	NA
a12303033	female
a12637968	NA
a12619425	female
a11135876	male
a12264118	female
a12243401	male
a11462668	male
a12544577	male
a12518360	male
a11503713	NA
a12496376	NA
a12302053	NA
a12187276	male
a11168006	female
a12179917	NA
a11836611	NA
a11515880	NA
a11252418	NA
a12636666	female
a12513180	female
a12182990	male
a12244090	female
a12222227	male
a12015593	NA
a1261807x	female
a12213202	male
a1207603x	NA
a11141669	NA
a12082156	NA
a11501753	male
a12023310	NA
a11255286	NA
a12577613	female
a1255375x	female
a11834432	male
a11567223	female
a12354879	NA
a12162103	NA
a11949983	NA
a11922990	NA
a12382760	male
a12061736	male
a12696560	male
a11292507	female
a11282265	male
a12377764	female
a1218956x	female
a11882414	NA
a12377788	male
a12054884	NA
a11919619	male
a12060094	female
a12460436	male
a12002999	female
a12457450	female
a12356797	female
a12165724	male
a11945242	NA
a12668898	male
a12379177	male
a12439228	male
a12692736	male
a12054860	NA
a11918615	NA
a11949090	NA
a12457474	female
a1235644x	NA
a12185073	male
a11791779	NA
a12671952	female
a12383193	male
a12001995	male
a11895159	NA
a11200273	NA
a11205349	NA
a12180488	female
a11920002	NA
a11223583	male
a11202476	male
a12360636	male
a11233205	female
a12374787	male
a12165700	NA
a12050660	NA
a1122499x	male
a12352457	female
a12164720	female
a11945266	NA
a12458326	female
a11894398	male
a12672294	male
a12379153	male
a12183799	female
a12164744	male
a11894374	male
a12384215	male
a12012221	NA
a12695038	male
a12436410	male
a12378240	male
a12355811	male
a1128335x	NA
a11198266	NA
a12687297	male
a12361616	female
a11939473	NA
a11231026	male
a1266876x	NA
a12457498	male
a12384306	male
a12356773	male
a12050684	female
a12675118	female
a12670091	male
a12381019	male
a11202452	male
a12188499	NA
a12670753	male
a11922400	NA
a12454291	male
a11922448	NA
a12005277	NA
a11939497	female
a11791664	male
a12003050	NA
a12436100	NA
a12377508	female
a1188759x	NA
a11200030	NA
a12694939	male
a12188475	male
a11288073	male
a12376784	male
a12233833	female
a12692712	male
a12674138	male
a12167496	NA
a11926272	NA
a1179351x	NA
a12052681	female
a11892857	NA
a11287998	male
a11207280	male
a11283269	male
a12053880	NA
a12379839	male
a1238463x	male
a11918639	male
a12049955	NA
a11776092	male
a11199398	NA
a12462615	male
a12359518	male
a11924408	NA
a1189250x	male
a11288097	NA
a1122695x	NA
a11777977	male
a11781488	male
a12697588	male
a12462639	male
a12378197	male
a12377740	male
a12059493	NA
a11203432	NA
a12435120	male
a12360612	male
a11920026	NA
a12354831	female
a11224319	NA
a11223388	NA
a11230356	female
a12689257	male
a11915213	NA
a11892833	female
a12010947	NA
a11940657	NA
a12354855	NA
a11914233	NA
a1128884x	NA
a12463814	male
a1245638x	NA
a1243307x	male
a12441466	NA
a12163478	male
a1238396x	female
a1238267x	male
a12184998	male
a11896139	NA
a12668874	male
a12436148	male
a1237765x	male
a11203456	female
a12182795	female
a11230927	male
a11201162	male
a12012245	male
a11281285	female
a11774204	male
a11287974	NA
a12689233	female
a12697540	male
a12383983	NA
a11235184	male
a12008679	NA
a12670972	NA
a11201186	male
a12441442	NA
a12436926	male
a11790684	female
a11290766	male
a12697564	NA
a12673274	male
a12376528	NA
a12380039	female
a12187471	NA
a12056844	male
a12182771	male
a12161123	female
a12009611	NA
a12437438	male
a12162127	NA
a12671071	male
a11197729	NA
a12693911	male
a12672270	female
a11789323	NA
a11283440	NA
a12435168	female
a12159207	NA
a12432180	male
a12673250	male
a11925292	NA
a11921006	NA
a11198370	female
a11776973	NA
a11281261	NA
a12473406	NA
a12353851	female
a12431539	male
a11914919	NA
a11202142	female
a12668631	NA
a12671095	male
a12003074	male
a1202661x	male
a11784209	NA
a11283488	NA
a1194965x	male
a11924317	NA
a12160167	male
a11288954	male
a12688253	male
a12163740	female
a12462858	male
a11200297	NA
a11287093	NA
a12666014	male
a12462834	male
a12186491	male
a12434383	NA
a12007456	male
a12694034	male
a12056820	NA
a11919814	NA
a11793843	male
a11282241	male
a12158227	NA
a12054203	female
a12376504	female
a11940633	NA
a1246076x	NA
a12184974	male
a11198394	female
a12457693	NA
a1267316x	male
a12378859	male
a11237168	male
a1177292x	male
a12056868	male
a1237541x	NA
a12165529	male
a12693959	male
a12361811	male
a11915109	NA
a11237806	male
a12454606	NA
a12432763	female
a1237667x	NA
a11941418	NA
a11882219	male
a1237569x	female
a11944481	male
a11282289	male
a12060513	NA
a11287950	NA
a12668655	NA
a12374763	male
a12688277	male
a12361859	female
a12356530	female
a1245736x	male
a11780460	NA
a12378835	NA
a12666038	female
a12007432	NA
a11237144	female
a12054227	NA
a12353899	male
a11197043	NA
a12378811	male
a11291308	NA
a12434747	male
a12379220	female
a11946908	NA
a12379268	male
a11795189	male
a12353875	male
a12013377	NA
a11939230	male
a12381548	male
a12009635	female
a1194030x	male
a11226183	female
a12464594	male
a12049979	female
a12674114	male
a11289120	female
a12361835	female
a12435144	female
a11919838	NA
a11782225	female
a12179383	male
a1189720x	NA
a1123409x	male
a12670996	female
a11948206	NA
a11231312	NA
a12379244	male
a12184950	male
a12693996	NA
a11777096	NA
a11286970	male
a11945023	male
a11895354	NA
a11890873	NA
a12440681	NA
a11236802	NA
a12461192	female
a12381500	female
a12009878	NA
a12465550	female
a12377727	female
a1201302x	NA
a1191774x	NA
a1238169x	female
a11289144	male
a11789347	male
a12667018	male
a12165505	female
a1177938x	male
a12158422	male
a11947202	NA
a1189054x	female
a12381524	male
a12189698	male
a12431515	male
a1219007x	NA
a11225865	male
a11204102	male
a12004145	NA
a11782249	NA
a12378069	male
a12694253	male
a11945047	male
a11795141	NA
a12436367	NA
a11286994	female
a1218584x	female
a12164768	NA
a11926181	male
a12690752	female
a12665277	male
a11236826	NA
a12670406	male
a1238298x	female
a12157466	NA
a11914300	male
a12461878	female
a12375524	NA
a12004121	NA
a12669659	female
a12166509	female
a11945928	NA
a12433160	male
a12158203	male
a12697369	male
a12184093	female
a1200778x	female
a12189674	female
a12160143	NA
a11281042	NA
a12696341	male
a12058609	female
a12465379	male
a12378045	female
a11923556	NA
a11289168	female
a11227187	male
a12462810	male
a12435363	male
a1120171x	male
a12005253	NA
a11923532	female
a12186272	NA
a12055864	NA
a11286428	NA
a11225889	female
a12461854	male
a12377703	male
a12183994	male
a11945904	male
a12465355	male
a11947007	NA
a1128786x	female
a12441685	male
a12354193	male
a12052486	male
a12673493	male
a12183970	NA
a12053223	male
a11894179	NA
a11887357	female
a11783229	male
a11226869	male
a11199350	NA
a12669635	NA
a11199374	NA
a11946003	female
a11292702	NA
a12375500	male
a12462172	female
a12435387	female
a12057605	male
a11207061	male
a12164549	male
a12053247	NA
a12010066	male
a11783205	male
a12358757	male
a12164525	male
a12669611	NA
a11281066	female
a11230022	NA
a1120073x	NA
a12188451	male
a11917416	male
a11887333	female
a1246370x	female
a12378021	female
a12225174	male
a12433184	male
a12055888	NA
a12356554	female
a12186235	female
a11292726	NA
a11208946	male
a12516363	male
a11979276	NA
a11468452	NA
a12260241	male
a12244995	NA
a12640098	female
a12619206	male
a1249950x	male
a11825133	male
a11352401	NA
a11462644	NA
a11251256	male
a12059808	NA
a11170980	male
a11831297	female
a1117450x	male
a12263138	female
a12497459	male
a12647561	male
a12244971	male
a11344453	male
a12614555	male
a12518384	male
a12054446	NA
a12055426	NA
a11255262	male
a1150142x	NA
a11174833	female
a12259500	female
a11988381	NA
a11462620	NA
a12491950	male
a1232355x	male
a12245409	male
a12489463	NA
a11836659	NA
a11507585	NA
a12612790	male
a12500719	male
a12303938	NA
a12302077	male
a1205057x	male
a11984880	NA
a11357836	NA
a1198224x	female
a11475018	NA
a11340757	male
a11251232	male
a12099272	NA
a11174857	female
a12096842	NA
a1182735x	NA
a12637774	male
a12297598	male
a12614531	female
a12490994	male
a12240023	female
a11819169	male
a11987649	male
a11347326	male
a12495256	female
a1146558x	NA
a11824177	male
a12637208	male
a12236019	female
a11986645	male
a11256266	male
a12323883	male
a1125581x	male
a12102921	male
a12639072	male
a1230184x	female
a12103354	NA
a11175813	NA
a12295590	female
a11353624	female
a12633926	male
a12321680	male
a12238636	NA
a11986621	male
a12514160	female
