id	gender
a12632612	naine
a12051111	mees
a12517914	NA
a12301577	mees
a11888684	NA
a11170323	naine
a12493077	NA
a12136360	mees
a11778271	NA
a12587618	mees
a12586419	naine
a12495013	NA
a12584897	mees
a11477192	NA
a12246207	mees
a12105223	NA
a11224538	mees
a12051135	NA
a12518037	naine
a12320067	mees
a12297136	NA
a11167440	mees
a12584873	mees
a12329216	naine
a12136384	NA
a11237272	NA
a1213921x	mees
a11237296	naine
a1206077x	NA
a11467435	mees
a12513866	mees
a11168249	naine
a11886900	NA
a11231464	NA
a12498415	mees
a11977577	NA
a12134715	mees
a12162450	naine
a12162474	NA
a12013560	naine
a12490349	mees
a12015453	NA
a11264378	mees
a12688708	mees
a12547013	mees
a12079054	naine
a12667894	NA
a12377879	naine
a12081905	NA
a12379943	mees
a12278646	mees
a12278622	mees
a1221453x	NA
a1201610x	NA
a12157119	mees
a11981660	NA
a12022184	NA
a12695294	mees
a12620518	naine
a12381871	naine
a12078712	naine
a12553359	NA
a1249737x	NA
a12361677	NA
a11263398	NA
a12460746	naine
a11293743	mees
a12165190	naine
a11986165	mees
a12615365	naine
a12163454	mees
a1202207x	NA
a12610537	naine
a1130408x	NA
a12495177	naine
a12382656	NA
a12214863	mees
a12079911	NA
a12643208	naine
a1249690x	mees
a12351696	naine
a12159888	mees
a12687704	mees
a12615341	mees
a12223359	naine
a11261390	NA
a12695270	mees
a12375871	mees
a12262572	mees
a12615389	mees
a12268161	mees
a12139543	mees
a12082909	mees
a1248944x	naine
a12456263	mees
a12675556	NA
a12262596	mees
a12223311	mees
a12014473	mees
a12614142	mees
a1245462x	NA
a12137340	naine
a12083203	naine
a12014497	NA
a12489797	naine
a12459963	mees
a12133711	NA
a12669982	NA
a12158641	NA
a11256989	naine
a12453997	mees
a1201414x	NA
a12671538	mees
a12269165	mees
a12015520	NA
a12223335	mees
a12142517	mees
a11983668	NA
a12616321	mees
a12675532	mees
a12491548	mees
a12263357	mees
a12023206	NA
a12137388	NA
a11256965	NA
a11281819	mees
a11979537	NA
a12222331	naine
a12498117	mees
a11255080	naine
a12269141	naine
a1129176x	NA
a11256941	NA
a12554339	NA
a1269048x	mees
a12162498	mees
a12137364	NA
a11985847	NA
a12220929	naine
a12547037	mees
a12614166	mees
a12139567	mees
a12263333	naine
a11292192	NA
a12547918	naine
a12616369	NA
a12544711	mees
a12223530	mees
a12073374	NA
a11987121	NA
a1213823x	mees
a12693091	mees
a12264337	mees
a12216628	mees
a12491524	mees
a12214887	mees
a11987169	mees
a12139324	NA
a11983620	NA
a11251414	NA
a12649983	mees
a11288188	mees
a12459768	mees
a12384720	mees
a12697497	naine
a12670777	mees
a12697473	naine
a12139300	NA
a12553335	mees
a12042122	NA
a12492899	NA
a12382632	mees
a12671514	mees
a12379062	NA
a1201543x	NA
a12610513	mees
a12161494	naine
a12360697	NA
a12222379	mees
a12492875	NA
a1249639x	mees
a12457917	mees
a12017218	NA
a12375895	mees
a12689919	mees
a1269616x	mees
a12618329	naine
a1245865x	NA
a12166832	mees
a12224510	mees
a12138782	naine
a12221909	mees
a11262370	NA
a1201512x	NA
a12692074	naine
a1215877x	NA
a12142293	naine
a12075577	NA
a12491500	mees
a12360673	NA
a11254981	mees
a11260749	mees
a12377831	NA
a12459367	mees
a12618305	naine
a11262394	NA
a12216409	naine
a12688058	mees
a12456032	naine
a12166194	naine
a12015477	NA
a12141513	NA
a12079959	mees
a11292830	naine
a12378987	naine
a11288140	NA
a12490568	mees
a1128982x	NA
a12548017	mees
a12077732	NA
a12692050	NA
a12545739	mees
a1266845x	mees
a11982688	mees
a11292854	NA
a1266943x	mees
a12497137	NA
a12220371	mees
a12688915	mees
a12079935	NA
a12549320	mees
a11984843	NA
a1128139x	NA
a1266778x	mees
a12141537	naine
a1198451x	NA
a12455714	mees
a11982664	naine
a12668783	NA
a12458740	NA
a12492656	NA
a12269189	mees
a12082375	mees
a12552446	mees
a12139762	NA
a12144034	NA
a11292878	naine
a12688010	mees
a12673717	mees
a11980461	NA
a11256084	NA
a12674552	NA
a12259305	mees
a12139695	mees
a12016676	NA
a12615146	mees
a12492632	mees
a12260708	mees
a12490520	NA
a12456937	mees
a12380891	naine
a12376899	naine
a1198028x	mees
a1254727x	naine
a12082351	naine
a11290651	mees
a1125130x	NA
a12692955	mees
a11256060	NA
a12672713	naine
a12621055	naine
a11264792	NA
a12621079	NA
a12460527	mees
a12552422	naine
a1226300x	naine
a12164896	naine
a12078347	NA
a12553311	NA
a12359932	mees
a12014692	NA
a12544759	mees
a1128805x	NA
a12384768	naine
a12672737	mees
a12544735	mees
a11262308	mees
a12156681	mees
a12638559	NA
a12458788	NA
a12161470	mees
a11983644	mees
a12687728	mees
a12264556	mees
a1215975x	mees
a1268904x	mees
a12359956	naine
a12221375	NA
a12360478	naine
a11257465	NA
a11290675	mees
a12621031	mees
a1237863x	mees
a12674576	naine
a12616540	mees
a12166856	naine
a12497113	NA
a12166170	NA
a12164872	mees
a12454758	mees
a12221399	mees
a12084116	NA
a1226202x	mees
a12215429	mees
a12351672	naine
a1128707x	NA
a12376851	NA
a12620051	naine
a1249141x	naine
a11251438	NA
a12491767	mees
a11259486	mees
a12216161	NA
a12076582	mees
a12462706	mees
a11982354	NA
a12361872	naine
a12264532	mees
a12670510	naine
a12455738	mees
a12020734	naine
a1198773x	NA
a12216185	naine
a12082399	mees
a12460503	mees
a12359051	NA
a12384744	naine
a1216236x	naine
a12165852	naine
a12139786	mees
a12688939	NA
a12215405	naine
a1207701x	NA
a12687030	mees
a12359099	naine
a12019744	mees
a12362505	mees
a12167150	mees
a12144058	naine
a11978491	mees
a12165876	mees
a1269745x	NA
a12670558	mees
a12376875	NA
a1207522x	mees
a12020710	mees
a12691070	mees
a12615122	mees
a12378963	mees
a11988800	naine
a12077756	NA
a1236034x	NA
a12359075	mees
a1216138x	mees
a12075553	mees
a12669787	naine
a12080706	NA
a12360892	naine
a1197722x	mees
a12358976	mees
a12261592	mees
a12383831	mees
a11291874	NA
a12083008	NA
a11988824	NA
a11983358	NA
a12675313	mees
a1214020x	NA
a12670534	naine
a12025513	NA
a12352676	mees
a12167198	naine
a12268380	mees
a1215779x	NA
a12073738	NA
a12219654	NA
a12013808	mees
a11983334	NA
a12459744	naine
a12673912	mees
a12616564	mees
a12383855	mees
a12215181	mees
a1261371x	mees
a12262353	mees
a12162541	mees
a11288164	naine
a12456913	mees
a12135719	NA
a12083112	NA
a12143273	NA
a12270301	mees
a12220395	naine
a12222355	naine
a12693078	mees
a12673936	naine
a12354417	mees
a12358290	mees
a11290699	NA
a12162565	mees
a12457012	mees
a11384189	NA
a12580120	mees
a12217141	naine
a12006014	naine
a11920488	mees
a11825832	mees
a11573922	NA
a11200911	mees
a11202014	NA
a12440267	mees
a12239689	NA
a1133910x	NA
a12416721	mees
a12228497	naine
a11167464	naine
a12408876	mees
a1222442x	NA
a1216608x	naine
a11834274	mees
a11465475	NA
a11382867	mees
a12016895	naine
a11198709	naine
a12013444	mees
a11571767	mees
a1157141x	NA
a12410779	mees
a12018983	NA
a12239641	mees
a12221351	naine
a11343059	NA
a11822107	naine
a11461998	mees
a11168225	naine
a12621122	mees
a12355860	naine
a11386368	NA
a12434231	mees
a12356700	mees
a12158008	NA
a12024090	NA
a12614245	mees
a12408852	NA
a11200935	NA
a12246621	NA
a12214449	NA
a12025537	NA
a11474300	NA
a11175151	mees
a1216706x	mees
a12013420	NA
a11354549	NA
a1258454x	naine
a1236289x	mees
a1182136x	NA
a12520603	naine
a11834912	NA
a11197481	NA
a12520627	NA
a12431734	naine
a12160490	naine
a11350908	NA
a12009416	NA
a11470823	mees
a12613186	naine
a12004054	NA
a12612182	NA
a12241817	NA
a1192276x	naine
a12581057	NA
a12358927	naine
a12512862	naine
a12434279	mees
a12164008	naine
a11832976	mees
a11348768	NA
a11461950	mees
a12217189	mees
a12238661	naine
a11559123	NA
a12620932	naine
a12436239	mees
a11574045	naine
a11165522	NA
a11461974	mees
a11916436	mees
a11344039	NA
a11914671	mees
a12214401	mees
a11920440	mees
a11201058	NA
a12434255	NA
a12246669	mees
a12006671	NA
a11201939	NA
a12411759	naine
a12004030	NA
a11379893	NA
a12613162	mees
a12353681	mees
a11384165	mees
a12583236	mees
a11473368	NA
a11343916	mees
a12006695	NA
a11834055	mees
a12620956	naine
a11838413	NA
a11175175	mees
a12023772	naine
a12610318	naine
a12436215	mees
a12410755	mees
a11200959	NA
a12012907	NA
a11380664	NA
a12617623	NA
a11838437	mees
a1202109x	NA
a11344015	NA
a12512205	mees
a12218807	mees
a11201253	mees
a12438303	mees
a12214425	NA
a11570787	mees
a11171546	mees
a12416745	mees
a1138251x	mees
a12229477	mees
a1138623x	NA
a12007237	mees
a11477726	mees
a11471608	naine
a11818827	NA
a1135706x	mees
a12620142	naine
a1258356x	NA
a12415522	mees
a11199489	NA
a12415789	naine
a11169424	mees
a12438327	NA
a12162589	mees
a1222344x	mees
a12517276	mees
a12217165	mees
a11385169	NA
a11348501	NA
a12586638	naine
a12361343	mees
a12244442	naine
a11835011	mees
a12238685	NA
a12015696	NA
a11199465	NA
a12441028	NA
a12214620	naine
a1261953x	mees
a11922229	NA
a11169448	mees
a1223185x	NA
a12016652	mees
a12512886	mees
a12161561	mees
a12021519	NA
a12244466	mees
a12016871	NA
a11915456	naine
a11347417	NA
a12362347	naine
a12612133	NA
a12440905	mees
a11829795	mees
a11203341	NA
a12619280	NA
a1261449x	mees
a11918482	mees
a11166241	NA
a12577418	NA
a12223797	mees
a12159992	mees
a12239665	naine
a12514627	NA
a12019768	mees
a11351445	NA
a12163302	mees
a11832733	NA
a11572942	NA
a12612157	mees
a12515607	mees
a1236101x	NA
a11345019	naine
a12586614	naine
a11174390	NA
a12224091	mees
a12005915	naine
a12435211	mees
a12246645	mees
a1201767x	naine
a11574021	NA
a11203365	mees
a12023796	NA
a11469857	mees
a12362323	NA
a11923209	naine
a11339457	mees
a11167245	mees
a12433494	mees
a11834250	NA
a11387300	mees
a11834298	NA
a12582104	naine
a12359592	mees
a11577447	naine
a11380688	NA
a12619085	NA
a12415546	naine
a1224577x	mees
a12610835	NA
a12011708	NA
a11920464	mees
a11465499	mees
a12157909	mees
a11473320	NA
a12013468	NA
a11165789	NA
a11922205	NA
a11385121	mees
a11354525	mees
a11168420	mees
a11992141	mees
a12440243	naine
a11576224	mees
a12223992	mees
a12005939	NA
a11205106	NA
a12513647	NA
a12409789	mees
a12017784	NA
a11167269	mees
a12161500	mees
a11474105	mees
a12362980	NA
a12584678	naine
a12353115	mees
a12004078	NA
a11924998	NA
a11385546	NA
a12418729	naine
a12411516	NA
a12220590	mees
a11576200	NA
a12618883	mees
a12580168	mees
a12222793	naine
a11470628	mees
a12162784	mees
a11165765	NA
a12162760	naine
a11915651	NA
a11198461	naine
a12008412	mees
a11385522	mees
a11915675	mees
a12441004	naine
a12246864	naine
a12020539	mees
a11832952	mees
a12416526	mees
a12360363	NA
a11462607	NA
a12515826	mees
a12012440	NA
a11389394	mees
a12217803	naine
a12237115	naine
a11572966	NA
a11342936	mees
a11165741	naine
a12619061	NA
a12019963	NA
a12435235	mees
a12356505	naine
a11573065	mees
a11417146	NA
a12246840	mees
a12417701	NA
a11474348	mees
a11207747	NA
a12520408	mees
a11573089	mees
a11207723	mees
a12024533	NA
a11170566	NA
a12618500	mees
a12617520	mees
a11341051	mees
a12611839	mees
a11466479	NA
a12409741	mees
a11575220	NA
a12513623	NA
a12516806	naine
a12022718	mees
a1224479x	mees
a11577423	mees
a11351421	NA
a11170542	naine
a11339652	NA
a11202257	NA
a11924974	NA
a12611815	mees
a12419928	mees
a12522491	mees
a12156486	mees
a11200492	NA
a12514603	mees
a12437104	NA
a11467873	NA
a11168468	naine
a11342912	mees
a12580144	mees
a12617568	mees
a1261273x	mees
a12617647	NA
a12615882	mees
a1235577x	naine
a12020515	mees
a11919085	mees
a12621146	naine
a12012464	NA
a11198485	mees
a12361367	NA
a12437128	mees
a12005010	mees
a11838218	mees
a12218145	mees
a12017760	NA
a11340290	NA
a11167221	NA
a1243162x	mees
a1261547x	NA
a11924950	NA
a12218121	naine
a12167174	naine
a11391339	NA
a11354306	NA
a12360387	NA
a11923994	NA
a11833713	NA
a11568422	NA
a11202233	mees
a11168444	mees
a12587813	mees
a12434474	mees
a12161585	naine
a11577290	NA
a12243486	mees
a12018788	NA
a12616783	NA
a11357393	NA
a1236003x	NA
a12164306	mees
a12616886	mees
a11384542	mees
a11204369	NA
a12025756	naine
a11926296	NA
a11169400	naine
a12431953	mees
a12246888	mees
a12614580	mees
a12160581	naine
a12409765	mees
a11568446	mees
a11474129	NA
a12583698	naine
a12242482	NA
a1202322x	naine
a11171522	mees
a12215600	mees
a11574446	NA
a1261077x	naine
a12440048	mees
a1235479x	naine
a12442203	NA
a11563813	mees
a12244880	naine
a12156462	mees
a12243462	mees
a12410512	naine
a11348549	NA
a11921468	naine
a11350489	NA
a12021738	naine
a11572486	NA
a11386307	NA
a11166265	naine
a12434498	naine
a12517719	naine
a12161780	mees
a12515802	mees
a11825819	mees
a11348525	NA
a1223977x	naine
a12417749	NA
a12018764	NA
a12361586	mees
a12160386	mees
a12614683	mees
a12419904	mees
a12010728	NA
a12438108	mees
a11379753	mees
a1137844x	NA
a12617842	naine
a11201277	mees
a12413719	mees
a12158446	mees
a11828663	NA
a12243681	naine
a11835412	NA
a11197705	naine
a12354119	mees
a12586833	naine
a11350441	mees
a11166289	mees
a12431977	mees
a12003293	NA
a1146852x	naine
a11381917	naine
a12616862	mees
a12582128	naine
a12218169	mees
a11203389	NA
a1261533x	NA
a11464690	NA
a11390335	mees
a11921420	NA
a11558829	NA
a11828687	naine
a11346413	NA
a11175370	NA
a11558805	mees
a12247182	mees
a12410536	naine
a12362761	naine
a12015891	naine
a12163107	naine
a12225368	naine
a12165748	mees
a12012488	NA
a11341099	mees
a12615663	naine
a12245884	mees
a1182931x	NA
a11175394	mees
a12019082	NA
a12024557	NA
a11925978	NA
a11573466	mees
a11204345	NA
a11289053	mees
a12305054	naine
a12103068	naine
a11289077	naine
a12439174	mees
a1113785x	NA
a12551466	mees
a12379682	mees
a12104929	naine
a11884745	NA
a1122969x	NA
a12379086	mees
a11226031	NA
a12548583	naine
a12305030	NA
a11139924	mees
a12550681	NA
a12019203	naine
a1254825x	mees
a12327955	naine
a1266649x	mees
a12673079	mees
a12381676	NA
a12383879	mees
a11135219	naine
a11449494	naine
a12328236	naine
a11983310	mees
a11236607	mees
a12554406	mees
a11341956	mees
a12664716	mees
a12182229	NA
a12014394	NA
a1135608x	NA
a12385529	NA
a12304931	mees
a12324206	naine
a11143976	mees
a11508589	NA
a12022147	NA
a1243601x	NA
a12381652	mees
a12322003	mees
a11891191	mees
a11341932	mees
a12305078	mees
a11138087	mees
a11230137	NA
a12555071	NA
a12552227	mees
a11291850	mees
a12297112	mees
a12105909	mees
a11503956	mees
a11289934	mees
a11888660	NA
a11501996	NA
a11342031	NA
a11286180	mees
a11518182	NA
a11232225	mees
a11232201	NA
a12379700	mees
a12023267	mees
a11142091	mees
a12018442	mees
a11450265	NA
a11353429	NA
a11893813	NA
a1123488x	mees
a11501972	NA
a12385505	naine
a11291898	mees
a11144713	mees
a12297859	naine
a11503932	NA
a12023243	NA
a11984119	NA
a11982378	NA
a11288383	NA
a11139043	mees
a11883637	NA
a12021167	NA
a11507433	NA
a1218486x	mees
a11979471	mees
a11232249	mees
a12552203	naine
a12025665	mees
a12295176	mees
a11897090	NA
a12672075	mees
a1202093x	NA
a11882852	naine
a11505692	NA
a1113589x	mees
a11227382	NA
a12232257	mees
a12304979	mees
a11290547	NA
a11982597	mees
a12549344	mees
a11138944	naine
a12319594	mees
a11513226	mees
a11341294	NA
a11224514	NA
a11883613	NA
a12320110	mees
a12555095	NA
a12374891	mees
a11284249	naine
a11503075	NA
a11138920	naine
a12549149	NA
a12301553	mees
a12186077	mees
a11887485	mees
a12553207	naine
a12182205	mees
a12382899	naine
a11978296	NA
a11290523	mees
a11233667	NA
a12327608	mees
a1232551x	mees
a12185954	mees
a11506696	NA
a1113687x	mees
a12549101	mees
a12379748	mees
a11888489	mees
a12674357	NA
a11983577	NA
a12382565	naine
a12554777	NA
a12382875	mees
a12384859	mees
a12321138	NA
a12384501	mees
a12325843	NA
a12304293	NA
a11289363	mees
a12671290	mees
a12672051	mees
a12382541	mees
a12103044	NA
a1237698x	mees
a12325867	NA
a12380696	mees
a12181225	mees
a11979495	NA
a11341270	NA
a11142996	mees
a12672956	naine
a12105028	NA
a11884836	mees
a1254629x	naine
a12105004	NA
a11893837	NA
a12383788	mees
a11339871	mees
a12321114	NA
a12296156	naine
a12305935	mees
a12185978	mees
a12017243	NA
a11288930	naine
a12021143	mees
a11289387	mees
a12024028	NA
a12103901	mees
a11139067	naine
a12378744	naine
a12669192	mees
a12378483	mees
a12305911	mees
a12019422	mees
a12326628	mees
a12300597	mees
a11888441	NA
a1128688x	mees
a12185097	naine
a12551223	NA
a12100195	NA
a12553402	mees
a1237913x	naine
a11143952	mees
a11888465	NA
a12321928	mees
a12382851	NA
a12024004	NA
a12378720	naine
a11284225	mees
a11515119	NA
a1266747x	NA
a12295152	mees
a11882633	mees
a1267400x	naine
a12381561	mees
a12384549	mees
a12304955	NA
a12180221	naine
a12306058	mees
a12181201	naine
a11143071	NA
a12102374	mees
a11981593	NA
a11506672	NA
a12393307	naine
a1150416x	NA
a11339895	mees
a12673031	mees
a12552008	NA
a11508346	mees
a12104024	mees
a1198577x	naine
a11882657	mees
a11143095	naine
a1230024x	naine
a12102398	NA
a11442980	NA
a11345433	NA
a12187719	mees
a12549782	mees
a11353405	NA
a1188230x	NA
a11512441	NA
a11138968	mees
a12378768	NA
a12099144	NA
a12384525	NA
a12180245	naine
a11510286	NA
a11142972	NA
a12384811	mees
a12320134	naine
a12320158	mees
a12186910	mees
a11515338	NA
a12017267	NA
a11443108	mees
a12103949	NA
a12384835	NA
a11289958	NA
a12296351	naine
a11251311	NA
a11289910	mees
a1218388x	naine
a11508565	NA
a12380672	NA
a11141992	NA
a12303975	NA
a12181249	naine
a12102350	mees
a12023000	naine
a11223364	mees
a12383740	naine
a11231269	mees
a11988605	NA
a12672099	mees
a12381585	mees
a11886481	mees
a11889664	NA
a11139729	mees
a12549125	mees
a12324620	mees
a12551247	NA
a12020163	NA
a12553426	mees
a11234209	mees
a12096866	mees
a12302090	mees
a11513202	mees
a11230113	NA
a12674333	mees
a12303999	mees
a11893394	NA
a11138701	NA
a12325600	NA
a12296375	mees
a11981374	NA
a12376309	NA
a12104048	NA
a12022342	NA
a11988629	NA
a11504493	NA
a11143290	NA
a11350246	NA
a12547189	mees
a11352449	mees
a11893370	naine
a12379487	mees
a12306010	NA
a12025203	mees
a1122597x	naine
a12294858	naine
a11288978	mees
a12547165	naine
a12099168	NA
a11144518	NA
a11889883	mees
a11512465	NA
a12672932	mees
a11514449	NA
a11348306	mees
a12016573	NA
a12330413	NA
a12020187	NA
a12553992	mees
a12103925	NA
a12554996	NA
a12384616	mees
a11510262	NA
a12383764	mees
a11138749	mees
a11342298	NA
a12668850	naine
a12023929	NA
a11895111	mees
a11230332	NA
a1237815x	naine
a11981350	naine
a12673055	mees
a1218780x	naine
a11134653	mees
a11514401	NA
a11233229	NA
a12023048	mees
a11229780	mees
a12671976	naine
a12378173	naine
a11892614	NA
a12382784	mees
a12379463	mees
a12189017	naine
a12551028	mees
a11134677	mees
a11507652	NA
a12548121	mees
a11980370	NA
a12105247	naine
a12104000	NA
a11976792	naine
a12376760	NA
a12097822	mees
a11344477	NA
a11281480	mees
a11895135	NA
a12380581	mees
a12551004	mees
a12547141	mees
a12327827	mees
a11141426	mees
a1188955x	mees
a1128903x	NA
a12326604	mees
a12018223	naine
a11445592	mees
a11352425	NA
a12227845	NA
a12416502	mees
a11915699	NA
a11383586	mees
a11204321	mees
a12691094	NA
a12491585	mees
a12143911	NA
a11566917	NA
a12692931	naine
a12143935	NA
a12010704	NA
a12456251	NA
a12081371	NA
a12634244	mees
a12461635	naine
a12357996	NA
a12362529	mees
a11923428	NA
a11199441	NA
a12632922	mees
a12142050	NA
a11944559	NA
a12687078	mees
a12636484	mees
a12053119	NA
a11787296	NA
a12441405	mees
a12461659	naine
a11776845	naine
a11916631	NA
a12077367	NA
a12637488	mees
a1263962x	naine
a12414918	mees
a12636460	mees
a12142074	NA
a12060070	NA
a11199246	NA
a12359294	NA
a12236573	mees
a11923404	NA
a12356207	mees
a12692979	mees
a12456275	mees
a12500161	mees
a12236597	mees
a12083136	naine
a11416464	naine
a12636770	mees
a12637464	mees
a12490763	mees
a11944717	NA
a12415303	mees
a12143959	NA
a12238752	mees
a12081395	NA
a12464909	naine
a11378773	mees
a12361124	mees
a12239951	mees
a12632636	mees
a12358952	mees
a12416307	mees
a12005034	NA
a11916655	mees
a12492073	naine
a1205818x	NA
a11208508	mees
a12143078	naine
a12078104	naine
a11949569	NA
a11197900	NA
a12633240	mees
a11948589	NA
a12642034	NA
a12359270	NA
a12440000	mees
a12239975	mees
a11561877	NA
a11925930	NA
a11567685	NA
a12492413	mees
a12237796	mees
a11560873	NA
a12494252	mees
a12459525	mees
a12003955	NA
a11199222	NA
a12489992	mees
a12494033	mees
a12239732	naine
a11946362	mees
a12633264	naine
a12004959	NA
a11422397	NA
a1263539x	mees
a12241702	NA
a12434450	NA
a1142400x	NA
a11922898	NA
a11574689	mees
a12355616	mees
a12007699	NA
a11946386	mees
a11778295	mees
a11940682	NA
a11783667	NA
a11418667	mees
a11203122	NA
a12492097	naine
a11415460	NA
a12050465	mees
a12144253	naine
a11412070	naine
a12489335	naine
a12432271	mees
a12141756	NA
a12637440	mees
a12490787	mees
a12243905	mees
a12454734	mees
a12353413	mees
a11921444	NA
a11197948	NA
a1249382x	mees
a12050489	mees
a12003979	NA
a11388547	mees
a12054665	naine
a11574641	NA
a12417725	NA
a11779251	mees
a12357091	mees
a12639205	naine
a12435430	mees
a11943713	NA
a11574665	NA
a12056406	NA
a11197067	naine
a12497411	NA
a12433275	naine
a12411292	mees
a12078128	NA
a12693030	NA
a1213529x	mees
a11941558	NA
a11925954	NA
a12458545	mees
a12433299	mees
a11203146	mees
a12636289	mees
a12458521	mees
a12080391	NA
a12061098	NA
a11784623	mees
a12633288	mees
a11787491	naine
a11950547	naine
a12412910	NA
a12238776	naine
a12498555	mees
a12136803	mees
a11561191	NA
a12358095	mees
a12060999	NA
a11379996	mees
a12461611	naine
a12079327	naine
a12053557	mees
a11792887	NA
a12244028	mees
a12140533	NA
a12243929	mees
a12005058	NA
a12635224	mees
a12498531	mees
a12141732	mees
a12638468	mees
a11947780	naine
a11788471	NA
a12077148	naine
a12004935	NA
a12632417	mees
a12642939	naine
a1249043x	naine
a12246050	mees
a12412272	mees
a12244004	mees
a12139981	NA
a12493417	NA
a12448072	mees
a12414037	mees
a11572681	NA
a12412934	naine
a12492954	mees
a11950523	NA
a12687911	mees
a12635248	NA
a12458569	mees
a12077124	NA
a12357972	NA
a12435478	naine
a12413938	mees
a12004911	mees
a1156054x	NA
a12642915	NA
a12236457	mees
a11920269	NA
a11562857	NA
a11918081	NA
a11925097	mees
a12491433	naine
a12492978	mees
a1236308x	naine
a12457279	mees
a12077100	naine
a12639977	NA
a11567880	mees
a11381036	NA
a12689038	naine
a12693054	mees
a12240461	naine
a12007651	NA
a11942319	NA
a12441223	mees
a12358071	mees
a11939540	mees
a11205325	mees
a11201472	mees
a11205301	naine
a12499316	mees
a12081590	NA
a11569207	NA
a12002951	NA
a11939564	mees
a12408785	mees
a1223610x	mees
a11914452	NA
a1137746x	mees
a12489487	mees
a12435454	mees
a12412296	naine
a11916679	naine
a12642010	NA
a12496790	mees
a12142098	naine
a12075140	NA
a12142955	naine
a12498439	mees
a12433251	mees
a12240485	mees
a12013201	NA
a11568860	NA
a11379972	NA
a11922424	NA
a11384785	mees
a12494057	mees
a12049712	naine
a12642782	naine
a12055517	NA
a12636241	naine
a12415327	mees
a1194495x	NA
a11796017	NA
a12440024	mees
a12050222	NA
a11782687	NA
a11566243	NA
a1249012x	mees
a12494276	mees
a1178233x	NA
a11420637	NA
a12011903	NA
a11571482	naine
a11424114	naine
a11379091	mees
a12413914	mees
a11939588	NA
a12636794	mees
a12442227	NA
a12639229	mees
a11576601	mees
a12459501	NA
a1205849x	NA
a12432295	mees
a11948565	mees
a11795918	NA
a12638444	mees
a12455490	naine
a11377793	mees
a1269647x	mees
a1241184x	NA
a12353437	mees
a11572267	mees
a12441247	mees
a12140776	NA
a12641017	naine
a12013249	NA
a12011022	NA
a11783862	NA
a12362190	mees
a12497575	naine
a1235210x	mees
a12500355	NA
a11207528	mees
a12143054	NA
a12077343	NA
a11948541	mees
a12637750	naine
a12437414	NA
a12079108	mees
a12011927	NA
a12642563	naine
a12639096	NA
a11949521	NA
a1177390x	NA
a12060975	NA
a12354636	mees
a12492723	mees
a12691975	naine
a12408761	mees
a12061050	NA
a12693716	mees
a12635200	mees
a11208703	NA
a11949545	NA
a12143030	NA
a12011046	NA
a12457036	mees
a12434140	mees
a11917611	NA
a11920245	NA
a12500331	NA
a12460631	naine
a12434164	mees
a1178135x	NA
a12687959	mees
a12642691	mees
a12138186	NA
a12049736	NA
a11938808	NA
a12413276	mees
a12051159	NA
a12495232	naine
a12456299	naine
a1243209x	mees
a12417191	naine
a12355835	mees
a12004297	NA
a11917659	NA
a11789566	naine
a11390554	NA
a11198242	mees
a12241726	mees
a12144277	naine
a12497599	NA
a12460655	mees
a11424138	mees
a12691999	mees
a12460679	NA
a12694071	NA
a12354612	mees
a12053685	NA
a12493363	naine
a12358770	mees
a12082594	NA
a12140752	mees
a12246098	mees
a12490477	naine
a12438418	mees
a11948784	NA
a12637269	naine
a12055402	mees
a12002975	mees
a12692098	mees
a12061074	NA
a11917635	NA
a12246074	mees
a11420613	naine
a11380032	NA
a12640050	mees
a12689014	mees
a12632703	naine
a12436434	naine
a12084530	NA
a12491974	naine
a11949740	NA
a11920907	naine
a12002094	mees
a11948760	NA
a12640074	mees
a12492747	mees
a12241222	mees
a12053661	NA
a11784647	mees
a11574008	mees
a12134314	mees
a1207407x	mees
a1141537x	NA
a11391510	NA
a12687935	mees
a12638420	mees
a11576649	NA
a12459306	mees
a12457231	naine
a11920221	NA
a1179253x	NA
a12490453	mees
a12461416	NA
a12496108	NA
a12084578	mees
a12008655	NA
a11418886	NA
a12642587	mees
a12237218	NA
a1214373x	NA
a11568203	NA
a11388390	NA
a11941339	NA
a11390578	mees
a11784866	mees
a12445290	mees
a12491998	mees
a12008631	NA
a12640037	mees
a12013225	mees
a11560307	NA
a11380056	NA
a1141635x	mees
a11197924	mees
a12246931	mees
a11416488	NA
a12697783	mees
a12493387	naine
a12434188	naine
a11776407	NA
a1138928x	NA
a12691951	mees
a1264223x	mees
a11939321	naine
a11575645	mees
a11385741	mees
a12242226	mees
a11196920	NA
a12695919	mees
a12061712	mees
a11939369	naine
a11418862	NA
a11380913	NA
a12003098	NA
a11196944	NA
a12436458	mees
a12696584	mees
a1249303x	NA
a11782882	NA
a1235840x	mees
a12358514	naine
a1205916x	NA
a12641935	mees
a12458302	mees
a1194867x	NA
a1246546x	naine
a12242202	mees
a11941315	naine
a12241246	naine
a1194769x	NA
a12694010	mees
a12007675	naine
a12636228	mees
a11420935	mees
a12358538	naine
a11569840	NA
a12493508	NA
a11471803	mees
a12583650	mees
a12581124	naine
a12244223	naine
a11253617	mees
a12585877	mees
a12554091	mees
a12514846	mees
a1113530x	mees
a12613113	mees
a1251231x	mees
a12270349	mees
a12217827	naine
a11830773	NA
a11416907	NA
a1231819x	naine
a12213445	mees
a12023024	NA
a11591535	NA
a12640918	mees
a11516756	naine
